food_name,image_url
Cuscuz de milho cozido com sal,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAq-YcEWatHNE42H-j13bSCA9RVtFHSM_9lY7cs55bJmkmp2irv3YVOj6onQ&s
Cuscuz paulista,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5sVkQ7zsDbWyBMqo0Hld9TJBRhqstrosWGhHHWi83l4S3h3eQABu6MezGRy4&s
Cuxá molho,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfxqxWIKdO9E9fsAHcUiRnvMKL_5xP8Row5YA6XT4Fq6CjMK9VS4EyLOqn0eg&s
Dobradinha,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0N4jHd4EnCYYAnLrEFgNrfyqmUuSl1fzCgOBIl06wAdgYeClf_JO4Hu8mmg&s
Estrogonofe de carne,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsPmHmqJ-i9r8Xc9Ickgv6_6UT8NeoQP4WS_dPKiD-Z_6hW0CGafNS89kYWBg&s
Estrogonofe de frango,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0rwCFLnwC45_epkC3qrNqTdDCchPOJ4BjZWKSrREJvdvJTJvHdxaFx90KbTM&s
Feijão tropeiro mineiro,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4jPOw-uBSQBFCBlMHK5ajmgz_zasFuQUIJwLB6U1P0IbgfAByVk7sQs1kotw&s
Feijoada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7i2qhT6eyIBESy53IiX9SpBrye7b7VyF19HtJTgLOUNziqX5FZLgyHGUTPQ&s
Frango com açafrão,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGkuIWwfCLPZjv2Zg4bGSLCLfB0GGYAaCrwF_-6Z7LDPLXev4d74ZJ_NT7-as&s
Macarrão molho bolognesa,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkAdfJ9Gt8J1eI7pllLXUVd3iSLwFhft2fyGt1ilgyUEwzbko3UlAAI0yEhQ&s
Maniçoba,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRa2FjCFDa1pEQETE1MjquogImBgQYsGZMsxTw0xmpk9dZOUXqmlBW0_Mp1l14&s
Quibebe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyWgeZyY3IBBuPzqmGc0W6qbpkGj4B4TufXVGnEnUv02ecccXyhIultCz8KGM&s
Salada de legumes com maionese,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXCEC6L1blMkRdG2hetLeiaUSCFFMY3vPKpyz9hR8JGcfmji9QSvuJN85f6E8&s
Salada de legumes cozida no vapor,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFl3FeknIfvkVCTPjQHjYioGDaZLyYOsjd_MrxuESzCZigGk2MV7LvLRMU26U&s
Salpicão de frango,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQD33sy0Mz1IQv9FHZcNWyfnfgUgYM431TBLdU9X3YVEeXmXbndutDqUd-6kQQ&s
Sarapatel,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwZwMbPTlQA-GtFHyyqEAg1SgdIyiHSjlvTzWrBBubdE1CbuJQgU6XGIrdujA&s
Tabule,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6Ku8ZbZbnfpoHqO3CYhB9jXl2ro3jRoCaJ7hYNTtkxrRm7e_j3mwqKiuerw&s
Tacacá,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEulLNPfv6z0mxgcPjP1ZSrzePzLxAkgcN4Q3RZ1ZlIYRC1gfGvKt18rkEb_Y&s
Tapioca com manteiga,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSw1yA2VPfLKgtPPket4EeX4ehKRLbo4w3qv1Nz53iitvFvodwpQKDoOPnfsQ&s
Tucupi com pimenta-de-cheiro,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuCA6rTmH9J1QWJcggVyfJ-ghf5ZI3z0hk-Va4tbZSudrAKK9fVmxb2Zu0kA&s
Vaca atolada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNtLt9OcCNfGkiJrg9_OfGfWISIVmKhElfdJUhsISNJOkf7shCIhObW9JAmA&s
Vatapá,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZlMqsHiPAbW2jcdjgRYSuUAUS_jKcS6dXw_UbVD2y3dgyl_YDSnADc4D04eE&s
Virado à paulista,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-dG95LsEms8Z2qE5wki9BLUMTi2_fsztHLhGap-M7srF_BOiUYpzPgdK_7A&s
Yakisoba,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUIkQ4rWwSieq4zc3_UF2t0KAhuENRyFFVpCVUm3tZSEhV_mLHqIqg93NUug&s
Amendoim grão cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaxuw3jAi0sUZo514mYeQqgQCG1eZbdpjNTH-RVBzoKeFnobY0UJbMmzKkmIE&s
Amendoim torrado salgado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlVhRr5mo6pFXF2ejgUyVb_y0bF9zcBh-iUHQuI1lybvgAhpTCT8ix98l9sQ&s
Ervilha em vagem,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcReAGEHtSFJQwiiDMNIdeCo8FVu8j4L_Cn0KUpFkhKMCJ7JmW9JGHkhC-_4vJw&s
Ervilha enlatada drenada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQq11g9xENdic6HtxGROjNeHMgacT8NTCUYkcp1gWBmasvRC2p8yCBXpr-p-FE&s
Feijão carioca cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVQg6OZTHH9mtI_7wJ-OIjirSx3tfaxjhnYN42fICjJN1NrkbrvuB1m-9BX2o&s
Feijão carioca cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkqjCq_KzzLR34ixamVM_nAlPAy3_qje9hcwGmQ-Q5jEStyJ-qPZ5-ZSKpnk8&s
Feijão fradinho cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWmEcyW8Uwgl6sPLLZ4r76MUVb8cSlAay8Vv-pi6uqSGaX2-8b8pB9Fb8w0Tk&s
Feijão fradinho cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOo8daMDfNjJnOb1ll7G2y-aDvG6L5JQJORFyaI0YX1v9xUCBbhJ3d7-U7q68&s
Feijão jalo cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8GZkqfEKkBvwk9Qg0wmODwRunZQq8EfzgCS-nThzzD8b-NLhBjn0g-Qj7jQ&s
Feijão jalo cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCCSAfJ7NofC2__tHsn9mgw1OO0Rlq9ebt5sVLajo78DxF6l6NOCf82JzQ_Q&s
Feijão preto cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoJzrzX2SmJgQ6e2ZJU3M4sLDI3KUYpdWn-UcXNEBiE7qIfkz9Cu_w0JScfK8&s
Feijão preto cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPPXSJJ-XFHe6s4d1UHiDQ-Is7mJYt9RHrN3G6rr1GJ27ufCxiEJSgQIDzDQ&s
Feijão rajado cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnwbqzxrDp8WLos4LEF73-YyqrwXyLQYN8M_eUnSurHjCdnuLi8bMvy0_N2Q&s
Feijão rajado cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvaC_VrIVA-repos2kwf-WkeLRpMgp_UGybxTuJwGthItyunTW38k2bFiFCg&s
Feijão rosinha cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqaHHsCk94n9D7C7lQvPKmL0KSTwGYmKz9qnYlaUoDdkYrgqVzcTOTigCLBCw&s
Feijão rosinha cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTa_kaVuD8VETTkanj42LtVmduASbpZPw1fNrvnD8FDbjGGpgfwx0ggCCeFTMs&s
Feijão roxo cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZk2Bzi9iEWgEDablAuSgBm7p6AgL-w_OgG59zojj8ZhW1GUSr1XrToe50Zss&s
Feijão roxo cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNWF9K-ZQ6WXgJKMT9dHF0je8PxcYqBXGcUJBbM4p3snNMo3RtK6eZrNjRTnI&s
Grão-de-bico cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZLV3VGbaoMdBHHLcDjMJ3ZxyFnSCmnStvUyNpKoxwqj3Ej8S-bUF_Np4s-2s&s
Guandu cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjZUz0TzrBBIFL6YT4Q_aFCOVqtPs_QFr3vymIALPhV_4kjFwVRoJFJUw-Toc&s
Lentilha cozida,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWNwjbzkddbkNeK8Z_yxz_7gH3xGYFQNKuwe-f-EHJWQDO--rnc3RmsHt-WA&s
Lentilha crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUdSk9ATFkNrIX653s6_QpHI80unKb165E3viNr98fiwJ-Zhxdx2kVTMwCDmU&s
Paçoca amendoim,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEqILqStlhqGtGq8prA-la6gL7NrthaRGk65_BudVDUf9ofIKqDv8bvrbGBg&s
Pé-de-moleque amendoim,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlUsllcDDrNLjL5he7gc2Thte2xb-D7l66DyDEuNEC3Yk3LarnGFpdnuiTaA&s
Soja farinha,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMjfUNWcAwN1QSvFSx6l3rOtR-chCHFkM8Hs-CdmGTOxDPYXnYD6GAh0ehC7Q&s
Soja extrato solúvel natural fluido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTp7KRBooxkj5jKwikQjlO1nmEAqLwLNz-z3We9mgqnGJsY_H3pPB3yEwuP7A&s
Soja extrato solúvel pó,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQR16U_T5EcRg0MQ1iZWqA0dJnttmSoPh8Ja0EJDl_AFeHXCrUGxG36gv74Pw&s
Soja queijo (tofu),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjOqfXUbZLb7YBO_gvvS_9Nrq70dH5040jXNPMRpGFQYSpfpdT6cJSRSs-jRQ&s
Tremoço cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGplcx8lYY3BDsBg5qVFBOd_F3MLmVIq891OijDU-e7UXjs_cuo9HP3vajUA&s
Tremoço em conserva,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQI8PTw_31jeAaE7sRQ6cNN0mcYyf1iXhPFxTjIzrvf-19Es2QM0bdtXIqLvQ&s
Amêndoa torrada salgada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbqzxSBcbz6oqZDAXQEuek5PqOyn2bTOe1i8ulGfF8ZlKJAEDreNPG_9KXq5I&s
Castanha-de-caju torrada salgada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSwIzmuacfw50CVsbgpNH8RTsiaACEvoc6fdeirTWA7yx0LM7lmgmfP3jxPQ&s
Castanha-do-Brasil crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBEQNYbqDxjZfMrBsZ1U-DgGAojwxeOVRdQi36y_sju9jKfuBZ7SsfhijhTcE&s
Coco cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfgua3z9gtwHJdkOzKkIMFdGV7d513Qg62vL3W1eVjd5syIgxQT39kbmc9l78&s
Coco verde cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQO1ZGFeoG99Kb5egLmOqOlzEW1EE_b3OB7OufLgLfO39PfPqt_2-fnTs5k-48&s
Farinha de mesocarpo de babaçu crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUpYnnaQPtd6qFWIf2Tgh4NHzPO-zSHanLwfalFSl2WyXPeXKA6O3SDxyfdQ&s
Gergelim semente,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRt0sMe1ZF2BIz-iOoTPPhW6kXDUtp-4wzMVZroVgWba0uL_0yNMVa6TbbWhdY&s
Linhaça semente,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOB14TKOlremr_XRHsjHsN1XXkufl1dJdo1lJ4quOAHmIumK6fqIy3-XUlkg&s
Pinhão cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRGmfp_soZOKENlVE0QqaEvPh7I8Ci0qveBgQf0I7bp0pSNsJaYiC3E1Jj18w&s
Pupunha cozida,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOvyXIrrs6ssHMbpkHfnkI8Xiw0JryztNKBLwh2AX_5s-my2NXvwXzzCGe8w&s
Noz crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEbQRF1PIhdnhJ38t6Ua4O8WjqEQ6rIrgVU72dsE2bU1Xicnw5PaBqKqmpAQ&s
